id,x,y,time_s
464,478490.4443,3007780.359,1587505260
408,478526.5028,3007789.335,1587505800
508,478862.9324,3004003.131,1587505800
522,477442.0366,3003942.991,1587505800
603,480758.0914,3003149.002,1587505800
624,478501.9651,3007792.822,1587505800
626,480310.4696,3004404.551,1587505800
632,478014.3216,3004053.039,1587505800
701,479961.8374,3004918.58,1587505800
710,478890.9518,3004020.961,1587505800
716,479846.023,3003125.646,1587505800
624,478517.3083,3007787.634,1587506340
408,478530.4179,3007790.934,1587506400
508,478861.964,3003998.802,1587506400
522,477443.3042,3003942.679,1587506400
603,480744.96,3003147.15,1587506400
626,480280.4594,3004222.76,1587506400
632,478017.7952,3004056.356,1587506400
701,479962.1397,3004915.6,1587506400
710,478871.6117,3003979.923,1587506400
716,479886.2272,3003117.13,1587506400
464,478490.4546,3007786.318,1587506460
408,478532.3676,3007790.067,1587507000
464,478492.3808,3007800.437,1587507000
508,478820.9567,3003969.974,1587507000
522,477440.9367,3003942.927,1587507000
603,480750.8851,3003147.141,1587507000
624,478529.013,3007774.688,1587507000
626,480288.3283,3004186.749,1587507000
632,478033.4557,3004043.214,1587507000
701,479961.8664,3004918.126,1587507000
710,478866.15,3004001.741,1587507000
716,479844.4625,3003128.761,1587507000
408,478536.1293,3007788.887,1587507600
464,478490.589,3007783.826,1587507600
508,478820.2213,3003957.027,1587507600
522,477440.5707,3003937.788,1587507600
603,480748.7703,3003150.744,1587507600
624,478543.552,3007785.551,1587507600
626,480286.8065,3004164.234,1587507600
632,478033.6254,3004043.956,1587507600
701,479963.8477,3004918.09,1587507600
710,478875.057,3004013.423,1587507600
716,479834.2265,3003128.346,1587507600
408,478534.8112,3007788.457,1587508200
508,478819.5505,3003952.908,1587508200
603,480732.8461,3003143.348,1587508200
624,478553.4439,3007778.157,1587508200
626,480290.1206,3004173.643,1587508200
632,478019.5965,3004049.707,1587508200
701,479961.344,3004919.788,1587508200
710,478875.9721,3004015.515,1587508200
716,479821.5936,3003128.433,1587508200
464,478494.5006,3007772.012,1587508260
522,477439.5604,3003943.361,1587508260
408,478540.6171,3007789.466,1587508800
508,478826.6949,3003959.298,1587508800
603,480741.9107,3003148.75,1587508800
624,478547.5046,3007780.194,1587508800
626,480291.1198,3004178.992,1587508800
632,478018.1146,3004052.102,1587508800
701,479962.1488,3004921.26,1587508800
710,478886.3835,3004020.481,1587508800
716,479805.0464,3003079.469,1587508800
464,478498.4771,3007780.467,1587508860
522,477445.9836,3003950.494,1587508860
408,478564.4507,3007791.241,1587509400
508,478828.4148,3003968.577,1587509400
522,477444.0251,3003946.798,1587509400
603,480744.9613,3003148.014,1587509400
624,478598.1744,3007773.095,1587509400
626,480290.6248,3004179.181,1587509400
632,478030.9847,3004046.541,1587509400
701,479962.5643,3004920.894,1587509400
710,478894.72,3004052.09,1587509400
716,479792.1626,3002992.265,1587509400
464,478578.4693,3007753.126,1587509520
408,478600.4375,3007747.184,1587510000
508,478827.5863,3003953.293,1587510000
522,477440.0745,3003937.302,1587510000
624,478663.5023,3007748.239,1587510000
626,480291.1204,3004179.368,1587510000
632,478018.4295,3004045.278,1587510000
701,479961.4093,3004923.443,1587510000
710,478896.9336,3004042.893,1587510000
716,479760.0075,3003003.061,1587510000
603,480778.6641,3003138.148,1587510060
464,478621.1112,3007737.235,1587510120
408,478631.7095,3007737.372,1587510600
508,478805.1046,3003935.21,1587510600
603,480725.0323,3003158.589,1587510600
624,478687.2126,3007712.754,1587510600
626,480313.2572,3004187.817,1587510600
632,478001.553,3004026.29,1587510600
701,479961.5428,3004920.187,1587510600
710,478901.8656,3004047.592,1587510600
716,479672.3419,3002999.604,1587510600
464,478632.8726,3007728.332,1587510660
522,477437.5998,3003938.536,1587510660
632,478005.4866,3004009.669,1587511140
408,478630.9687,3007738.581,1587511200
508,478797.4033,3003939.222,1587511200
522,477440.4781,3003935.85,1587511200
624,478697.7837,3007714.397,1587511200
626,480391.1081,3004337.224,1587511200
701,479961.9017,3004921.571,1587511200
710,478889.1611,3004086.712,1587511200
716,479622.3315,3002998.058,1587511200
464,478679.9661,3007737.998,1587511260
603,480749.9097,3003144.307,1587511260
408,478731.9259,3007732.182,1587511800
508,478796.5606,3003944.695,1587511800
522,477441.4245,3003938.717,1587511800
603,480710.311,3003147.392,1587511800
624,478725.4079,3007749.063,1587511800
626,480638.4548,3004120.484,1587511800
632,477985.4733,3003987.364,1587511800
701,479964.1261,3004918.732,1587511800
710,478879.7286,3004121.408,1587511800
716,479607.3931,3003006.29,1587511800
624,478772.4501,3007746.213,1587512340
408,478780.9291,3007700.199,1587512400
508,478803.6122,3003948.959,1587512400
522,477441.392,3003937.177,1587512400
603,480740.0661,3003147.645,1587512400
626,480886.7674,3003991.616,1587512400
632,477972.1019,3003989.603,1587512400
701,479961.6868,3004923.476,1587512400
710,478851.8274,3004143.796,1587512400
716,479590.8242,3003005.054,1587512400
515,477975.7323,3003991.933,1587512460
464,478772.8731,3007738.703,1587512580
408,478789.482,3007732.184,1587513000
508,478787.429,3003964.072,1587513000
522,477442.9072,3003936.831,1587513000
603,480759.4956,3003198.444,1587513000
624,478769.4475,3007727.942,1587513000
626,480886.0185,3003936.236,1587513000
632,477969.2015,3003940.695,1587513000
701,479962.4739,3004920.119,1587513000
710,478850.0486,3004146.502,1587513000
716,479561.8706,3003004.338,1587513000
408,478786.7634,3007735.201,1587513600
508,478786.7708,3003967.363,1587513600
603,480954.5948,3003299.037,1587513600
624,478792.1881,3007704.455,1587513600
626,480889.0727,3003879.93,1587513600
632,477978.5599,3003910.219,1587513600
701,479965.3521,3004929.474,1587513600
710,478847.6498,3004145.797,1587513600
716,479557.0512,3003001.975,1587513600
522,477444.6932,3003938.279,1587513660
515,477961.2482,3003908.588,1587513720
408,478810.7344,3007736.235,1587514200
508,478782.849,3003991.549,1587514200
522,477443.1869,3003938.06,1587514200
603,481022.0578,3003213.392,1587514200
624,478774.5707,3007729.407,1587514200
626,480884.0796,3003744.808,1587514200
632,477979.9973,3003882.703,1587514200
701,479963.1288,3004914.613,1587514200
710,478850.1176,3004157.944,1587514200
716,479553.0996,3003009.126,1587514200
464,478822.8271,3007729.911,1587514260
408,478836.7285,3007732.934,1587514800
508,478788.6984,3004017.048,1587514800
522,477443.1575,3003938.282,1587514800
603,481093.377,3003180.553,1587514800
624,478777.3851,3007736.048,1587514800
626,480872.5966,3003583.844,1587514800
632,477970.037,3003853.003,1587514800
701,479963.2112,3004916.584,1587514800
710,478856.1018,3004163.782,1587514800
716,479486.8183,3003109.01,1587514800
515,477969.1317,3003867.714,1587514980
408,478851.3834,3007730.538,1587515400
508,478807.6451,3004024.824,1587515400
522,477446.8772,3003940.645,1587515400
603,480947.1245,3003402.855,1587515400
624,478856.6238,3007736.832,1587515400
626,480852.3199,3003496.927,1587515400
632,477965.6694,3003809.259,1587515400
701,479963.9385,3004919.131,1587515400
710,478856.4875,3004163.382,1587515400
716,479487.9422,3003135.624,1587515400
464,478875.6195,3007741.817,1587515580
508,478807.9381,3004080.482,1587516000
522,477441.5621,3003938.096,1587516000
603,480887.2233,3003501.68,1587516000
624,478905.4783,3007733.803,1587516000
626,480801.396,3003454.184,1587516000
632,477981.8648,3003818.28,1587516000
701,479963.4403,3004917.348,1587516000
710,478858.1925,3004163.9,1587516000
716,479488.2583,3003147.032,1587516000
408,478909.5234,3007747.796,1587516060
464,478905.227,3007731.588,1587516120
515,478015.7877,3003811.873,1587516120
632,478020.1403,3003796.791,1587516540
408,478920.9149,3007748.452,1587516600
508,478805.1528,3004108.797,1587516600
522,477441.2268,3003938.994,1587516600
603,480798.3049,3003524.955,1587516600
624,478922.1612,3007735.801,1587516600
626,480760.0196,3003184.908,1587516600
701,479965.1755,3004918.243,1587516600
710,478856.7616,3004161.444,1587516600
716,479489.1092,3003146.266,1587516600
408,478937.4225,3007746.42,1587517200
508,478851.8136,3004118.199,1587517200
522,477444.8931,3003939.231,1587517200
603,480800.1338,3003528.696,1587517200
624,478945.5997,3007738.165,1587517200
626,480741.965,3003145.427,1587517200
632,478023.0686,3003771.864,1587517200
701,479966.1869,3004918.795,1587517200
710,478856.5664,3004163.194,1587517200
716,479487.6018,3003151.497,1587517200
632,478020.575,3003762.454,1587517740
408,478962.3836,3007753.056,1587517800
508,478852.8616,3004116.935,1587517800
522,477443.0505,3003939.356,1587517800
603,480795.7762,3003523.541,1587517800
624,478948.9144,3007742.036,1587517800
626,480731.1402,3003410.907,1587517800
701,479962.0057,3004918.491,1587517800
710,478864.5052,3004170.69,1587517800
716,479486.4655,3003159.44,1587517800
408,478979.2062,3007761.579,1587518400
508,478870.4145,3004196.621,1587518400
522,477437.1093,3003941.25,1587518400
603,480798.0563,3003524.369,1587518400
624,478952.3929,3007749.041,1587518400
626,480742.9828,3003482.885,1587518400
632,478017.3592,3003720.004,1587518400
701,479962.8879,3004918.8,1587518400
710,478846.5373,3004202.388,1587518400
716,479493.9644,3003170.438,1587518400
515,478019.3336,3003760.772,1587518580
408,478996.4976,3007783.769,1587519000
508,478871.3458,3004196.652,1587519000
522,477436.5762,3003936.843,1587519000
603,480794.0451,3003525.327,1587519000
624,479021.9212,3007771.076,1587519000
626,480734.2739,3003515.019,1587519000
632,478033.3697,3003714.072,1587519000
701,479963.8157,3004916.639,1587519000
710,478865.7148,3004200.383,1587519000
716,479500.5211,3003186.853,1587519000
632,478009.7473,3003707.28,1587519540
408,478988.4937,3007783.162,1587519600
508,478867.9092,3004197.389,1587519600
522,477450.8578,3003933.926,1587519600
603,480794.9549,3003524.218,1587519600
624,479031.4809,3007760.35,1587519600
626,480758.3171,3003467.908,1587519600
701,479960.5501,3004918.926,1587519600
710,478861.9467,3004204.267,1587519600
716,479515.29,3003196.243,1587519600
408,479001.8327,3007781.699,1587520200
508,478870.0879,3004196.809,1587520200
522,477449.6289,3003939.156,1587520200
603,480797.1246,3003524.148,1587520200
624,479021.0978,3007770.336,1587520200
626,480762.7638,3003460.148,1587520200
632,478074.3739,3003745.19,1587520200
701,479964.3139,3004918.421,1587520200
710,478862.3643,3004205.152,1587520200
716,479519.3372,3003199.072,1587520200
632,478078.6775,3003747.221,1587520740
408,479002.2181,3007781.145,1587520800
508,478868.9017,3004198.406,1587520800
522,477439.9411,3003940.226,1587520800
603,480794.2615,3003524.308,1587520800
624,479048.9817,3007759.954,1587520800
626,480746.1098,3003480.299,1587520800
701,479963.571,3004918.489,1587520800
710,478864.1187,3004246.441,1587520800
716,479521.2702,3003205.648,1587520800
408,478997.2089,3007782.66,1587521400
508,478871.2415,3004199.388,1587521400
522,477440.1557,3003938.376,1587521400
603,480795.0857,3003525.536,1587521400
624,479042.5421,3007759.046,1587521400
626,480734.575,3003491.947,1587521400
632,478152.9046,3003796.557,1587521400
701,479963.1968,3004919.907,1587521400
710,478819.7795,3004296.792,1587521400
716,479535.742,3003215.106,1587521400
464,479015.0453,3007787.459,1587521520
408,478983.2574,3007796.806,1587522000
508,478868.9613,3004198.495,1587522000
522,477445.5996,3003935.442,1587522000
603,480792.7446,3003523.701,1587522000
624,479132.2388,3007700.191,1587522000
626,480737.0575,3003495.443,1587522000
632,478117.4456,3003819.702,1587522000
701,479962.6713,3004919.664,1587522000
710,478827.386,3004336.133,1587522000
716,479497.6887,3003241.818,1587522000
408,478978.1824,3007806.251,1587522600
508,478867.9839,3004288.004,1587522600
522,477444.0893,3003938.524,1587522600
603,480796.214,3003524.704,1587522600
624,479059.8771,3007760.124,1587522600
626,480752.5611,3003487.489,1587522600
632,478126.735,3003845.527,1587522600
701,479962.6152,3004921.691,1587522600
710,478844.2367,3004352.563,1587522600
716,479450.9984,3003252.229,1587522600
515,478153.4619,3003831.789,1587522660
464,478984.7607,3007789.659,1587522720
408,478971.7602,3007798.055,1587523200
508,478860.2191,3004336.166,1587523200
522,477443.653,3003938.314,1587523200
603,480795.1446,3003525.17,1587523200
624,479046.9815,3007748.516,1587523200
626,480762.6359,3003486.365,1587523200
632,478129.5376,3003844.78,1587523200
701,479960.4729,3004920.244,1587523200
710,478851.8591,3004372.144,1587523200
716,479443.626,3003287.807,1587523200
515,478114.1874,3003859.948,1587523320
408,478984.0309,3007797.358,1587523800
508,478855.9367,3004340.548,1587523800
522,477436.0069,3003939.768,1587523800
603,480794.8196,3003526.434,1587523800
624,478983.9687,3007778.152,1587523800
626,480762.3046,3003483.597,1587523800
632,478103.7827,3003847.782,1587523800
701,479962.4563,3004921.47,1587523800
710,478859.1632,3004379.431,1587523800
716,479444.731,3003290.918,1587523800
515,478092.0951,3003866.721,1587523920
464,479004.1664,3007797.014,1587523980
408,479034.1367,3007802.225,1587524400
508,478877.0954,3004373.519,1587524400
603,480796.3025,3003524.305,1587524400
624,478985.1235,3007775.757,1587524400
626,480769.2311,3003477.671,1587524400
632,478099.5134,3003859.608,1587524400
701,479968.6266,3004926.6,1587524400
710,478857.6879,3004397.399,1587524400
716,479489.2062,3003637.774,1587524400
522,477441.7513,3003938.65,1587524460
515,478096.4616,3003876.35,1587524520
408,479047.4926,3007793.186,1587525000
508,478854.2577,3004407.706,1587525000
522,477440.127,3003938.93,1587525000
603,480792.9422,3003523.357,1587525000
624,479029.0328,3007776.968,1587525000
626,480760.1566,3003484.885,1587525000
632,478105.9586,3003862.543,1587525000
701,479960.5768,3004917.076,1587525000
710,478818.7716,3004397.244,1587525000
716,479484.9868,3003980.989,1587525000
515,478106.2455,3003867.926,1587525120
408,479077.2517,3007784.762,1587525600
508,478836.6994,3004406.263,1587525600
522,477440.5717,3003938.32,1587525600
603,480788.5556,3003319.75,1587525600
624,479034.809,3007778.066,1587525600
626,480802.6226,3003395.102,1587525600
632,478118.4984,3003854.956,1587525600
701,479958.3466,3004916.371,1587525600
710,478737.4516,3004466.399,1587525600
716,479491.1285,3004100.514,1587525600
408,479055.1122,3007789.019,1587526200
508,478836.8892,3004401.367,1587526200
522,477442.3502,3003935.603,1587526200
603,480747.6281,3003142.527,1587526200
624,479071.3016,3007780.408,1587526200
626,480769.8703,3003570.711,1587526200
632,478237.8017,3003806.199,1587526200
701,479961.1799,3004916.311,1587526200
710,478819.9769,3004412.66,1587526200
716,479493.7862,3004096.013,1587526200
408,479021.3704,3007785.111,1587526800
508,478840.228,3004378.079,1587526800
522,477438.8112,3003940.006,1587526800
603,480747.5598,3003149.638,1587526800
624,479058.2152,3007755.508,1587526800
626,480753.5642,3003917.976,1587526800
632,478291.4603,3003804.998,1587526800
701,479961.6212,3004919.688,1587526800
710,478840.0478,3004382.787,1587526800
716,479493.4902,3004096.755,1587526800
408,479008.0346,3007788.479,1587527400
508,478849.9546,3004365.014,1587527400
522,477439.2484,3003940.692,1587527400
603,480759.3605,3003239.271,1587527400
624,479053.9913,3007699.946,1587527400
626,480737.455,3004180.696,1587527400
632,478314.4488,3003823.411,1587527400
701,479961.5128,3004919.999,1587527400
710,478850.6145,3004368.547,1587527400
716,479480.8741,3004094.439,1587527400
408,478999.2509,3007783.642,1587528000
508,478845.3749,3004363.516,1587528000
522,477438.9948,3003937.459,1587528000
603,480628.4526,3003569.922,1587528000
624,479058.8798,3007756.061,1587528000
626,480602.7915,3004338.93,1587528000
632,478443.7766,3003938.567,1587528000
701,479964.2692,3004921.445,1587528000
710,478851.4725,3004372.023,1587528000
716,479484.322,3004094.522,1587528000
515,478465.7629,3003950.625,1587528060
464,478990.4776,3007755.689,1587528120
408,478964.3865,3007719.237,1587528600
508,478874.4005,3004373.435,1587528600
522,477440.7638,3003940.468,1587528600
603,480417.0988,3003962.097,1587528600
624,478978.9073,3007713.741,1587528600
626,480452.0086,3004318.298,1587528600
632,478451.0888,3003961.627,1587528600
701,479961.5667,3004916.587,1587528600
710,478873.8497,3004369.991,1587528600
716,479482.5293,3004094.835,1587528600
508,478924.7265,3004336.422,1587529200
522,477439.6599,3003938.166,1587529200
603,480146.8442,3003860.779,1587529200
624,478746.0919,3007681.462,1587529200
626,480352.733,3004403.742,1587529200
632,478442.6731,3003964.964,1587529200
701,479961.8381,3004919.012,1587529200
710,478932.7609,3004336.109,1587529200
716,479483.4933,3004096.617,1587529200
408,478734.6208,3007697.974,1587529260
464,478694.4889,3007704.866,1587529320
408,478560.7373,3007648.297,1587529800
508,478950.6908,3004311.246,1587529800
522,477438.9758,3003937.924,1587529800
603,480017.5708,3003757.767,1587529800
624,478567.0465,3007625.28,1587529800
626,480361.4788,3004395.975,1587529800
632,478433.3044,3003990.09,1587529800
701,479959.9455,3004918.805,1587529800
710,478957.9236,3004305.629,1587529800
716,479482.6666,3004094.004,1587529800
408,478560.7545,3007646.79,1587530400
508,478964.4354,3004283.775,1587530400
522,477440.0162,3003937.922,1587530400
603,479970.6347,3003749.934,1587530400
624,478558.1198,3007618.096,1587530400
626,480319.7444,3004424.285,1587530400
632,478433.7876,3003983.078,1587530400
701,479962.8099,3004919.565,1587530400
710,478961.8175,3004299.962,1587530400
716,479501.7548,3004103.786,1587530400
464,478568.5742,3007632.356,1587530460
408,478556.5219,3007581.791,1587531000
508,478953.2728,3004273.892,1587531000
522,477440.602,3003938.619,1587531000
603,479932.1719,3003688.124,1587531000
624,478581.607,3007545.129,1587531000
626,480322.397,3004428.9,1587531000
632,478432.7904,3003979.38,1587531000
701,479964.0508,3004921.135,1587531000
710,478953.3661,3004264.599,1587531000
716,479516.9684,3003884.54,1587531000
464,478549.1307,3007557.591,1587531180
408,478548.1249,3007531.497,1587531600
508,478946.4824,3004230.673,1587531600
522,477437.7602,3003939.588,1587531600
603,479911.9917,3003664.952,1587531600
624,478565.7083,3007515.627,1587531600
626,480316.2801,3004426.328,1587531600
632,478426.3466,3003977.176,1587531600
701,479963.7707,3004919.508,1587531600
710,478934.1409,3004220.88,1587531600
716,479507.822,3003745.305,1587531600
632,478416.9606,3003992.334,1587532140
408,478514.758,3007567.276,1587532200
508,478921.2656,3004141.618,1587532200
522,477441.5941,3003939.359,1587532200
603,479920.3307,3003632.142,1587532200
624,478614.7687,3007344.037,1587532200
626,480244.4829,3004445.637,1587532200
701,479963.7393,3004918.455,1587532200
710,478914.4042,3004202.76,1587532200
716,479454.9907,3003503.742,1587532200
464,478443.0734,3007593.806,1587532380
408,478435.2001,3007668.518,1587532800
508,478961.201,3004111.235,1587532800
522,477438.6697,3003938.445,1587532800
603,479928.4711,3003629.703,1587532800
624,478541.1765,3007459.734,1587532800
626,480229.8253,3004467.625,1587532800
632,478429.6282,3003967.025,1587532800
701,479961.4313,3004918.647,1587532800
716,479306.7012,3003470.449,1587532800
710,478921.274,3004146.603,1587532860
408,478462.7342,3007330.92,1587533400
508,478977.5524,3004113.578,1587533400
522,477440.7115,3003938.929,1587533400
603,479928.6407,3003630.411,1587533400
624,478526.4874,3007368.004,1587533400
626,480180.9562,3004476.01,1587533400
632,478425.6652,3003967.032,1587533400
701,479963.0602,3004921.226,1587533400
716,479304.7287,3003475.968,1587533400
710,478984.8327,3004124.243,1587533460
408,478331.6748,3007372.651,1587534000
508,479074.3977,3004095.294,1587534000
522,477445.0844,3003940.926,1587534000
624,478334.9023,3007411.534,1587534000
626,480125.9409,3004556.4,1587534000
632,478433.7536,3003963.506,1587534000
701,479962.3128,3004918.491,1587534000
710,479038.3962,3004126.213,1587534000
716,479302.278,3003456.035,1587534000
603,479930.2419,3003634.186,1587534060
408,478313.26,3007383.205,1587534600
508,479114.5384,3004092.424,1587534600
522,477441.3135,3003937.609,1587534600
603,479927.7631,3003633.027,1587534600
624,478322.5192,3007410.448,1587534600
626,480228.6988,3004488.118,1587534600
632,478433.419,3003964.803,1587534600
701,479961.8642,3004916.764,1587534600
710,479142.531,3004094.692,1587534600
716,479160.8259,3003234.591,1587534600
408,478311.2509,3007401.119,1587535200
508,479177.6662,3004072.757,1587535200
522,477440.4303,3003936.814,1587535200
603,479932.2309,3003638.746,1587535200
624,478348.4268,3007402.649,1587535200
626,480267.0607,3004520.001,1587535200
632,478441.8319,3003959.804,1587535200
701,479944.5274,3004916.947,1587535200
710,479184.2964,3004068.039,1587535200
716,478967.7554,3003188.728,1587535200
408,478258.2686,3007423.331,1587535800
508,479372.3144,3004098.916,1587535800
522,477441.2829,3003937.111,1587535800
603,479928.8274,3003629.481,1587535800
624,478279.7861,3007419.938,1587535800
626,480243.0879,3004609.014,1587535800
632,478450.4196,3003958.493,1587535800
701,479927.3567,3004952.485,1587535800
710,479371.1854,3004099.228,1587535800
716,478766.2006,3003234.981,1587535800
408,478181.8594,3007387.966,1587536400
508,479345.9535,3003999.373,1587536400
522,477437.5654,3003935.955,1587536400
603,479926.3251,3003595.37,1587536400
624,478194.2235,3007395.166,1587536400
626,480065.4264,3004716.184,1587536400
632,478445.9583,3003956.839,1587536400
710,479354.6657,3004013.359,1587536400
716,478599.7869,3003163.271,1587536400
701,479950.4907,3004928.822,1587536460
408,478196.9804,3007380.153,1587537000
508,479351.3552,3004006.597,1587537000
522,477442.2183,3003939.391,1587537000
603,479922.4575,3003587.069,1587537000
624,478176.5637,3007395.573,1587537000
626,480009.4519,3004716.462,1587537000
632,478444.1509,3003960.165,1587537000
701,479952.8323,3005029.357,1587537000
710,479346.9949,3004017.958,1587537000
716,478331.3236,3003130.54,1587537000
408,478230.7438,3007367.356,1587537600
508,479321.0728,3004051.473,1587537600
603,479821.9264,3003639.013,1587537600
624,478223.7597,3007383.672,1587537600
626,480030.598,3004824.045,1587537600
632,478454.2328,3003969.197,1587537600
701,479868.1516,3005318.529,1587537600
710,479335.5159,3004062.093,1587537600
716,478124.491,3003273.753,1587537600
522,477438.9175,3003938.533,1587537660
408,478230.4419,3007370.28,1587538200
508,479286.8739,3004070.603,1587538200
522,477438.6608,3003933.549,1587538200
603,479774.4911,3003617.026,1587538200
624,478245.3644,3007373.477,1587538200
626,479894.2886,3004873.554,1587538200
632,478463.1439,3003965.859,1587538200
701,479855.5986,3005299.376,1587538200
710,479278.6793,3004075.911,1587538200
716,477997.249,3003379.932,1587538260
624,478225.5606,3007377.023,1587538740
626,479887.0236,3004871.538,1587538740
632,478473.9356,3003995.746,1587538740
632,478487.8552,3003932.399,1587538740
632,478480.3816,3003999.235,1587538740
408,478232.8279,3007363.996,1587538800
508,479155.4599,3004123.956,1587538800
603,479771.2213,3003616.91,1587538800
701,479820.5309,3005294.294,1587538800
710,479167.1549,3004120.491,1587538800
716,477999.3421,3003476.547,1587538800
522,477445.8556,3003940.027,1587538860
408,478231.8655,3007363.1,1587539400
508,479146.2975,3004136.986,1587539400
522,477437.261,3003937.495,1587539400
603,479768.4156,3003621.932,1587539400
624,478234.9943,3007390.664,1587539400
626,479893.2944,3004871.34,1587539400
632,478474.267,3003998.326,1587539400
701,479811.2132,3005278.714,1587539400
710,479152.9291,3004121.346,1587539400
716,478004.3106,3003529.549,1587539400
408,478231.6175,3007362.89,1587540000
508,479115.8893,3004124.022,1587540000
522,477439.5836,3003939.795,1587540000
603,479769.7037,3003615.871,1587540000
624,478208.7378,3007385.914,1587540000
626,479893.793,3004873.377,1587540000
632,478483.5191,3004003.106,1587540000
701,479801.5674,3005305.124,1587540000
710,479127.6273,3004134.348,1587540000
716,478014.4282,3003552.846,1587540000
408,478231.0904,3007361.662,1587540600
508,479079.2721,3004165.896,1587540600
522,477439.4918,3003938.344,1587540600
603,479771.4383,3003616.3,1587540600
624,478204.4558,3007389.798,1587540600
626,479893.1394,3004873.556,1587540600
632,478487.9756,3004001.991,1587540600
701,479802.0162,3005294.756,1587540600
710,479092.7452,3004177.016,1587540600
716,478034.8564,3003467.468,1587540600
408,478229.6345,3007361.753,1587541200
508,479070.489,3004162.865,1587541200
522,477440.2171,3003939.45,1587541200
603,479771.879,3003619.246,1587541200
624,478202.3025,3007387.587,1587541200
626,479896.1073,3004870.97,1587541200
632,478486.8167,3003996.455,1587541200
701,479803.3618,3005293.746,1587541200
710,479077.2634,3004179.136,1587541200
716,478035.3474,3003476.173,1587541200
464,478236.5061,3007371.621,1587541320
408,478230.3487,3007362.339,1587541800
508,479071.3248,3004182.646,1587541800
603,479771.3833,3003619.069,1587541800
624,478202.4563,3007379.279,1587541800
626,479895.9371,3004869.863,1587541800
632,478486.4677,3003989.444,1587541800
701,479803.0356,3005294.145,1587541800
710,479082.8664,3004176.413,1587541800
716,478036.6869,3003471.651,1587541800
522,477439.6137,3003939.983,1587541860
408,478227.7391,3007365.356,1587542400
508,479071.4007,3004180.685,1587542400
522,477440.9684,3003944.012,1587542400
603,479772.5983,3003616.819,1587542400
624,478206.4238,3007382.407,1587542400
626,479895.2743,3004870.417,1587542400
632,478487.1389,3003993.685,1587542400
701,479800.614,3005297.594,1587542400
710,479076.7854,3004177.719,1587542400
716,478035.5557,3003470.69,1587542400
408,478229.8869,3007364.466,1587543000
508,479071.0424,3004179.722,1587543000
522,477439.8857,3003942.475,1587543000
603,479772.726,3003616.11,1587543000
624,478231.1476,3007360.399,1587543000
626,479902.5358,3004864.126,1587543000
632,478496.0583,3003995.154,1587543000
701,479801.3773,3005291.744,1587543000
710,479077.7732,3004175.934,1587543000
716,478035.4231,3003474.168,1587543000
408,478229.1439,3007364.401,1587543600
508,479070.8248,3004179.944,1587543600
522,477439.7703,3003938.93,1587543600
603,479770.6957,3003616.6,1587543600
624,478229.1621,3007357.822,1587543600
626,479902.5367,3004864.679,1587543600
632,478484.6626,3003994.066,1587543600
701,479802.7626,3005296.881,1587543600
710,479077.8328,3004176.056,1587543600
716,478035.9189,3003474.422,1587543600
408,478230.2785,3007350.52,1587544200
508,479069.8038,3004179.636,1587544200
603,479768.4594,3003612.329,1587544200
624,478229.489,3007357.821,1587544200
626,479913.5567,3004842.332,1587544200
632,478485.8103,3003987.418,1587544200
701,479801.3042,3005295.532,1587544200
710,479076.9536,3004177.564,1587544200
716,478037.5942,3003474.873,1587544200
522,477439.8584,3003938.343,1587544260
408,478230.021,3007361.852,1587544800
508,479068.7583,3004182.407,1587544800
522,477439.3012,3003937.059,1587544800
624,478229.3196,3007357.268,1587544800
626,479897.5877,3004867.456,1587544800
632,478485.6211,3003975.412,1587544800
701,479803.6711,3005295.097,1587544800
710,479077.121,3004176.976,1587544800
716,478033.7638,3003471.557,1587544800
603,479781.4071,3003623.295,1587544860
408,478227.8437,3007362.864,1587545400
508,479070.7331,3004178.438,1587545400
522,477442.1364,3003937.918,1587545400
624,478229.4886,3007357.633,1587545400
626,479900.5547,3004864.317,1587545400
632,478490.9326,3003993.125,1587545400
701,479801.9857,3005294.324,1587545400
710,479080.3401,3004176.484,1587545400
716,478035.6385,3003472.695,1587545400
632,478484.8359,3003996.835,1587545940
408,478231.5041,3007360.332,1587546000
508,479071.7264,3004179.943,1587546000
522,477441.5323,3003938.063,1587546000
624,478226.3478,3007357.085,1587546000
626,479911.4305,3004850.82,1587546000
701,479799.6766,3005293.774,1587546000
710,479077.5243,3004175.259,1587546000
716,478033.1313,3003472.455,1587546000
408,478230.8102,3007360.001,1587546600
508,479073.1809,3004178.799,1587546600
522,477440.1837,3003937.423,1587546600
624,478230.3133,3007359.105,1587546600
626,479895.4394,3004868.39,1587546600
632,478493.2248,3003977.991,1587546600
701,479801.0526,3005293.163,1587546600
710,479079.1511,3004176.386,1587546600
716,478033.3565,3003470.915,1587546600
408,478230.0479,3007360.246,1587547200
508,479071.5357,3004178.47,1587547200
522,477440.7925,3003939.859,1587547200
624,478228.1742,3007359.297,1587547200
626,479897.7498,3004869.671,1587547200
632,478486.8183,3003997.385,1587547200
701,479802.2352,3005295.431,1587547200
710,479077.7224,3004175.192,1587547200
716,478034.3983,3003471.777,1587547200
408,478231.6131,3007360.365,1587547800
508,479071.1765,3004176.986,1587547800
624,478227.0121,3007357.449,1587547800
626,479896.6081,3004874.292,1587547800
632,478480.0661,3004011.608,1587547800
701,479801.8739,3005292.574,1587547800
710,479078.6839,3004175.501,1587547800
